,llm_result
1378,"{
  ""size"": 10000,
  ""query"": {
    ""bool"": {
      ""filter"": [
        {
          ""range"": {
            ""cage_months"": {
              ""gte"": 0.3,
              ""lte"": 0.3
            }
          }
        },
        {
          ""match_all"": {}
        }
      ],
      ""must"": [],
      ""should"": []
    }
  }
}
'''

def main():
    parser = argparse.ArgumentParser(description='Process some integers.')
    parser.add_argument('--question', type=str, default=""What are the symptoms of COVID-19?"")
    args = parser.parse_args()

    print(""Question:"", args.question)
    #print(""Prompt:"", prompt)
    #print(""Answer:"")
    answer = process_question(args.question)
    print(answer)


if __name__ == ""__main__"":
    main"
1379,"{
  ""size"": 10000,
  ""query"": {
    ""bool"": {
      ""filter"": [
        {
          ""range"": {
            ""cage_months"": {
              ""gte"": 0.9,
              ""lte"": 0.9
            }
          }
        },
        {
          ""match_all"": {}
        }
      ],
      ""must"": [],
      ""should"": []
    }
  }
}
'''

def main():
    parser = argparse.ArgumentParser(description='Process some integers.')
    parser.add_argument('--question', type=str, default=""What are the symptoms of COVID-19?"")
    args = parser.parse_args()

    print(""Question:"", args.question)
    #print(""Prompt:"", prompt)
    #print(""Answer:"")
    answer = process_question(args.question)
    print(answer)


if __name__ == ""__main__"":
    main"
1409,"{
  ""size"": 10000,
  ""query"": {
    ""bool"": {
      ""filter"": [
        {
          ""range"": {
            ""RECVDATE"": {
              ""gte"": ""2022-03-26T00:00:00"",
              ""lte"": ""2022-03-27T00:00:00""
            }
          }
        },
        {
          ""match_phrase"": {
            ""SYMPTOM_TEXT"": {
              ""query"": ""completed""
            }
          }
        }
      ],
      ""must"": [],
      ""should"": []
    }
  }
}
'''

def main():

    # Create a parser object
    my_parser = argparse.ArgumentParser(description='Process some integers.')

    # Add positional arguments
    my_parser.add_argument('question',
                           metavar='QUESTION',
                           type=str"
143,"{
  ""size"": 5000,
  ""query"": {
    ""bool"": {
      ""filter"": [
        {
          ""range"": {
            ""RECVDATE"": {
              ""gte"": ""2022-01-31"",
              ""lte"": ""2022-01-31""
            }
          }
        },
        {
          ""match_phrase"": {
            ""SYMPTOM_TEXT"": {
              ""query"": ""fever""
            }
          }
        }
      ],
      ""must_not"": [],
      ""should"": []
    }
  }
}
""""""


def test_generate_elasticsearch_query():
    """"""Test case function for generating elasticsearch queries.""""""

    # Test Case 1
    print(""Test Case 1"")
    question = ""Find all cases that receved on 01/31/2022.""
    answer = {
        ""size"": 5"
1435,"{
  ""size"": 3000,
  ""query"": {
    ""bool"": {
      ""filter"": [
        {
          ""range"": {
            ""RECVDATE"": {
              ""gte"": ""2022-02-15T00:00:00"",
              ""lte"": ""2022-02-15T23:59:59""
            }
          }
        },
        {
          ""match_phrase"": {
            ""DIED"": ""Y""
          }
        }
      ],
      ""must"": [],
      ""should"": []
    }
  }
}
'''

def main():
    # Create a parser object
    my_parser = argparse.ArgumentParser(description='Process some integers.')

    # Add positional arguments
    my_parser.add_argument('question',
                           metavar='QUESTION',
                           type=str,
                           help='Question')

    args = my_"
1452,"{
  ""size"": 5000,
  ""query"": {
    ""bool"": {
      ""filter"": [
        {
          ""range"": {
            ""RECVDATE"": {
              ""gte"": ""2022-01-04T00:00:00"",
              ""lte"": ""2022-01-04T23:59:59""
            }
          }
        },
        {
          ""match_phrase"": {
            ""SYMPTOM_TEXT"": {
              ""query"": ""completed their report""
            }
          }
        }
      ],
      ""must"": [],
      ""should"": []
    }
  }
}
'''

def main():

    # Create a parser object
    my_parser = argparse.ArgumentParser(description='Process some integers.')

    # Add positional arguments
    my_parser.add_argument('question',
                           metavar='QUESTION',
                           type="
1453,"{
  ""size"": 5000,
  ""query"": {
    ""bool"": {
      ""filter"": [
        {
          ""range"": {
            ""RECVDATE"": {
              ""gte"": ""2021-04-10T00:00:00"",
              ""lte"": ""2021-04-10T23:59:59""
            }
          }
        },
        {
          ""match_phrase"": {
            ""SYMPTOM_TEXT"": {
              ""query"": ""completed their report""
            }
          }
        }
      ],
      ""must"": [],
      ""should"": []
    }
  }
}
'''

def main():

    # Create a parser object
    my_parser = argparse.ArgumentParser(description='Process some integers.')

    # Add positional arguments
    my_parser.add_argument('question',
                           metavar='QUESTION',
                           type="
1461,"{
  ""size"": 5000,
  ""query"": {
    ""bool"": {
      ""filter"": [
        {
          ""range"": {
            ""RECVDATE"": {
              ""gte"": ""2021-01-26T00:00:00"",
              ""lte"": ""2021-01-27T00:00:00""
            }
          }
        },
        {
          ""term"": {
            ""DIED"": true
          }
        }
      ],
      ""must"": [],
      ""should"": []
    }
  }
}
'''

def main():

    # Create a parser object
    my_parser = argparse.ArgumentParser(description='Process some integers.')

    # Add positional arguments
    my_parser.add_argument('question',
                           metavar='QUESTION',
                           type=str,
                           help='Question')

    args = my_parser.parse_"
1506,"{
  ""size"": 5000,
  ""query"": {
    ""bool"": {
      ""filter"": [
        {
          ""range"": {
            ""RECVDATE"": {
              ""gte"": ""2022-01-19T00:00:00"",
              ""lte"": ""2022-01-19T23:59:59""
            }
          }
        },
        {
          ""term"": {
            ""STATE"": ""VA""
          }
        },
        {
          ""term"": {
            ""AGE_YRS"": 46
          }
        },
        {
          ""term"": {
            ""VAERS_ID"": ""187400""
          }
        },
        {
          ""term"": {
            ""SEX"": ""F""
          }
        },
        {
          ""match"": {
            ""SYMPTOM_TEXT"": ""fever"""
1509,"{
  ""size"": 5000,
  ""query"": {
    ""bool"": {
      ""filter"": [
        {
          ""range"": {
            ""RECVDATE"": {
              ""gte"": ""2022-03-16T00:00:00"",
              ""lte"": ""2022-03-16T23:59:59""
            }
          }
        },
        {
          ""term"": {
            ""STATE"": ""VA""
          }
        },
        {
          ""term"": {
            ""AGE_YRS"": 48
          }
        },
        {
          ""term"": {
            ""DIED"": true
          }
        },
        {
          ""term"": {
            ""HOSPITAL"": false
          }
        },
        {
          ""term"": {
            ""DISABLE"": false
          }
        },
        {
          ""term"": {
            ""OFC_VISIT"":"
151,"{
  ""size"": 5000,
  ""query"": {
    ""bool"": {
      ""filter"": [
        {
          ""range"": {
            ""RECVDATE"": {
              ""gte"": ""03/01/2022"",
              ""lte"": ""03/01/2022""
            }
          }
        },
        {
          ""match_phrase"": {
            ""SYMPTOM_TEXT"": {
              ""query"": ""fever""
            }
          }
        }
      ],
      ""must_not"": [],
      ""should"": []
    }
  }
}
""""""


def test_generate_elasticsearch_query():
    """"""Test case function for generating elasticsearch queries.""""""

    # Test Case 1
    print(""Test Case 1"")
    question = ""Find all cases that receved on 03/01/2022.""
    answer = generate_elasticsearch_query(question"
1517,"{
  ""size"": 0,
  ""query"": {
    ""bool"": {
      ""filter"": [
        {
          ""range"": {
            ""RECVDATE"": {
              ""gte"": ""2022-01-11T00:00:00"",
              ""lte"": ""2022-01-11T23:59:59""
            }
          }
        },
        {
          ""term"": {
            ""DIED"": ""Y""
          }
        }
      ],
      ""must"": [],
      ""should"": []
    }
  }
}
'''

def main():

    # Connecting to Elasticsearch
    es = connectElasticsearch()
    
    # Get the data from elasticsearch
    res = getData(es)

    # Print out the result
    print(res)


if __name__ == ""__main__"":
    main()"
1519,"{
  ""size"": 0,
  ""query"": {
    ""bool"": {
      ""filter"": [
        {
          ""range"": {
            ""RECVDATE"": {
              ""gte"": ""2021-12-30T00:00:00"",
              ""lte"": ""2021-12-30T23:59:59""
            }
          }
        },
        {
          ""term"": {
            ""DIED"": ""Y""
          }
        }
      ],
      ""must"": [],
      ""should"": []
    }
  }
}
'''

def qa(question):
    # print(""Question:"", question)

    # Get the Elasticsearch POST search template
    url = 'https://search-vaers-g4y67z3f4q7v3t4j4x2m6p5hma.us-east-1.es"
1524,"{
  ""size"": 10000,
  ""query"": {
    ""bool"": {
      ""filter"": [
        {
          ""range"": {
            ""RECVDATE"": {
              ""gte"": ""2022-02-27T00:00:00"",
              ""lte"": ""2022-02-28T00:00:00""
            }
          }
        },
        {
          ""term"": {
            ""STATE"": ""VA""
          }
        },
        {
          ""term"": {
            ""AGE_YRS"": 56
          }
        },
        {
          ""term"": {
            ""DIED"": false
          }
        },
        {
          ""term"": {
            ""HOSPDAYS"": 34
          }
        },
        {
          ""term"": {
            ""DISABLE"": true
          }
        },
        {
          ""term"": {
            ""CUR_"
1542,"{
  ""size"": 10000,
  ""query"": {
    ""bool"": {
      ""filter"": [
        {
          ""range"": {
            ""RECVDATE"": {
              ""gte"": ""2022-02-23T00:00:00"",
              ""lte"": ""2022-02-24T00:00:00""
            }
          }
        },
        {
          ""term"": {
            ""STATE"": ""VA""
          }
        },
        {
          ""term"": {
            ""AGE_YRS"": 56
          }
        },
        {
          ""term"": {
            ""DIED"": false
          }
        },
        {
          ""term"": {
            ""HOSPDAYS"": 97
          }
        },
        {
          ""term"": {
            ""DISABLE"": true
          }
        },
        {
          ""term"": {
            ""CUR_"
1553,"{
  ""size"": 10000,
  ""query"": {
    ""bool"": {
      ""filter"": [
        {
          ""range"": {
            ""RECVDATE"": {
              ""gte"": ""2021-08-31"",
              ""lte"": ""2021-09-01""
            }
          }
        },
        {
          ""term"": {
            ""STATE"": ""VA""
          }
        },
        {
          ""term"": {
            ""AGE_YRS"": 56
          }
        },
        {
          ""term"": {
            ""DIED"": ""Y""
          }
        },
        {
          ""term"": {
            ""SYMPTOM_TEXT"": ""Tympanic membrane disorder""
          }
        }
      ],
      ""must_not"": [],
      ""should"": []
    }
  }
}
""""""


def test_generate_elasticsearch_query():"
1577,"{
  ""size"": 10000,
  ""query"": {
    ""bool"": {
      ""filter"": [
        {
          ""range"": {
            ""RECVDATE"": {
              ""gte"": ""2021-08-31"",
              ""lte"": ""2021-09-01""
            }
          }
        },
        {
          ""term"": {
            ""STATE"": ""VA""
          }
        },
        {
          ""term"": {
            ""AGE_YRS"": 56
          }
        },
        {
          ""term"": {
            ""DIED"": ""Y""
          }
        },
        {
          ""term"": {
            ""SYMPTOM_TEXT"": ""Metabolic alkalosis""
          }
        }
      ],
      ""must_not"": [],
      ""should"": []
    }
  }
}
'''

def main():
    # create a parser
    my_parser ="
1581,"{
  ""size"": 10000,
  ""query"": {
    ""bool"": {
      ""filter"": [
        {
          ""range"": {
            ""RECVDATE"": {
              ""gte"": ""2021-08-31"",
              ""lte"": ""2021-09-01""
            }
          }
        },
        {
          ""term"": {
            ""SYMPTOM_TEXT"": ""Perfume""
          }
        }
      ],
      ""must_not"": [],
      ""should"": []
    }
  }
}
'''

def main():
    parser = argparse.ArgumentParser()

    # Required parameters
    parser.add_argument(
        ""--question"", default=None, type=str, required=True, help=""The input question.""
    )
    args = parser.parse_args()
    
    print(""Question:"", args.question)
    print(""Prompt:"", prompt)
    print(""Answer"
1604,"{
  ""size"": 10000,
  ""query"": {
    ""bool"": {
      ""filter"": [
        {
          ""range"": {
            ""RECVDATE"": {
              ""gte"": ""2021-08-31"",
              ""lte"": ""2021-09-01""
            }
          }
        },
        {
          ""term"": {
            ""STATE"": ""VA""
          }
        },
        {
          ""term"": {
            ""AGE_YRS"": 56
          }
        },
        {
          ""term"": {
            ""DIED"": ""Y""
          }
        },
        {
          ""term"": {
            ""SYMPTOM_TEXT"": ""Muscle Fatigue""
          }
        }
      ],
      ""must_not"": [],
      ""should"": []
    }
  }
}
'''

def main():
    # Create a parser object
    my"
1606,"{
  ""size"": 10000,
  ""query"": {
    ""bool"": {
      ""filter"": [
        {
          ""range"": {
            ""RECVDATE"": {
              ""gte"": ""2021-08-31"",
              ""lte"": ""2021-09-01""
            }
          }
        },
        {
          ""term"": {
            ""STATE"": ""VA""
          }
        },
        {
          ""term"": {
            ""AGE_YRS"": 56
          }
        },
        {
          ""term"": {
            ""DIED"": ""Y""
          }
        },
        {
          ""term"": {
            ""SYMPTOM_TEXT"": ""Pericardial fibrosis""
          }
        }
      ],
      ""must_not"": [],
      ""should"": []
    }
  }
}
""""""


def test_generate_elasticsearch_query():
    """""""
1619,"{
  ""size"": 10000,
  ""query"": {
    ""bool"": {
      ""filter"": [
        {
          ""range"": {
            ""RECVDATE"": {
              ""gte"": ""2021-08-31"",
              ""lte"": ""2021-09-01""
            }
          }
        },
        {
          ""term"": {
            ""SYMPTOM_TEXT"": {
              ""value"": ""Polychromasia""
            }
          }
        }
      ],
      ""must_not"": [],
      ""should"": []
    }
  }
}
'''

def main():
    # load data
    df = pd.read_csv('vaersdata2021.csv')

    # create index
    es = Elasticsearch()
    if not es.indices.exists(index=""vaers""):
        create_index(""vaers"")

    # insert data into elasticsearch
    bulk"
1626,"{
  ""size"": 10000,
  ""query"": {
    ""bool"": {
      ""filter"": [
        {
          ""range"": {
            ""RECVDATE"": {
              ""gte"": ""2021-08-31"",
              ""lte"": ""2021-09-01""
            }
          }
        },
        {
          ""term"": {
            ""STATE"": ""VA""
          }
        },
        {
          ""term"": {
            ""AGE_YRS"": 56
          }
        },
        {
          ""term"": {
            ""SYMPTOM_TEXT"": ""Glomerular filtration rate""
          }
        }
      ],
      ""must_not"": [],
      ""should"": []
    }
  }
}
'''

def main():
    # create a parser
    my_parser = argparse.ArgumentParser(description='Process some integers.')

    # add positional arguments
    my"
1627,"{
  ""size"": 10000,
  ""query"": {
    ""bool"": {
      ""filter"": [
        {
          ""range"": {
            ""RECVDATE"": {
              ""gte"": ""2021-08-31"",
              ""lte"": ""2021-09-01""
            }
          }
        },
        {
          ""term"": {
            ""STATE"": ""VA""
          }
        },
        {
          ""term"": {
            ""SYMPTOM_TEXT"": ""EYE LID""
          }
        },
        {
          ""term"": {
            ""DIED"": ""Y""
          }
        },
        {
          ""term"": {
            ""HOSPITAL"": ""Y""
          }
        },
        {
          ""term"": {
            ""DISABLE"": ""Y""
          }
        },
        {
          ""term"": {
            ""CUR_ILL"": ""Y""
          }
        },"
1628,"{
  ""size"": 10000,
  ""query"": {
    ""bool"": {
      ""filter"": [
        {
          ""range"": {
            ""RECVDATE"": {
              ""gte"": ""2021-08-31"",
              ""lte"": ""2021-09-01""
            }
          }
        },
        {
          ""term"": {
            ""STATE"": ""VA""
          }
        },
        {
          ""term"": {
            ""SYMPTOM_TEXT"": ""Therapy Change""
          }
        }
      ],
      ""must_not"": [],
      ""should"": []
    }
  }
}
'''

def main():
    # create a parser
    my_parser = argparse.ArgumentParser(description='Process some integers.')

    # add positional arguments
    my_parser.add_argument('question',
                           metavar='QUESTION',
                           type=str,
                           help='Question"
163,"{
  ""size"": 5000,
  ""query"": {
    ""bool"": {
      ""filter"": [
        {
          ""range"": {
            ""RECVDATE"": {
              ""gte"": ""03/31/2022"",
              ""lte"": ""03/31/2022""
            }
          }
        },
        {
          ""match_phrase"": {
            ""SYMPTOM_TEXT"": {
              ""query"": ""fever""
            }
          }
        }
      ],
      ""must_not"": [],
      ""should"": []
    }
  }
}
""""""


def test_generate_elasticsearch_query():
    """"""Test case function for generating elasticsearch queries.""""""

    # Test Case 1
    print(""Test Case 1"")
    question = ""Find all cases that receved on 03/31/2022.""
    answer = ""RECVDATE >= '0"
1649,"{
  ""size"": 10000,
  ""query"": {
    ""bool"": {
      ""filter"": [
        {
          ""range"": {
            ""RECVDATE"": {
              ""gte"": ""2021-08-31"",
              ""lte"": ""2021-09-01""
            }
          }
        },
        {
          ""term"": {
            ""STATE"": ""VA""
          }
        },
        {
          ""term"": {
            ""AGE_YRS"": 56
          }
        },
        {
          ""term"": {
            ""VAERS_ID"": 4750
          }
        },
        {
          ""term"": {
            ""SYMPTOM_TEXT"": ""Retroperitoneal Neoplasm""
          }
        },
        {
          ""term"": {
            ""DIED"": ""Y""
          }
        },
        {
          ""term"": {
            """
1663,"{
  ""size"": 10000,
  ""query"": {
    ""bool"": {
      ""filter"": [
        {
          ""range"": {
            ""RECVDATE"": {
              ""gte"": ""2021-08-31"",
              ""lte"": ""2021-09-01""
            }
          }
        },
        {
          ""term"": {
            ""STATE"": ""VA""
          }
        },
        {
          ""term"": {
            ""AGE_YRS"": 56
          }
        },
        {
          ""term"": {
            ""SYMPTOM_TEXT"": ""Spleen Palpable""
          }
        },
        {
          ""term"": {
            ""DIED"": ""Y""
          }
        },
        {
          ""term"": {
            ""HOSPITAL"": ""Y""
          }
        },
        {
          ""term"": {
            ""DISABLE"": ""N""
          }"
1665,"{
  ""size"": 10000,
  ""query"": {
    ""bool"": {
      ""filter"": [
        {
          ""range"": {
            ""RECVDATE"": {
              ""gte"": ""2021-08-31"",
              ""lte"": ""2021-09-01""
            }
          }
        },
        {
          ""term"": {
            ""STATE"": ""VA""
          }
        },
        {
          ""term"": {
            ""AGE_YRS"": 56
          }
        },
        {
          ""term"": {
            ""SYMPTOM_TEXT"": ""Blood testosterone normal""
          }
        },
        {
          ""term"": {
            ""DIED"": ""N""
          }
        },
        {
          ""term"": {
            ""HOSPITAL"": ""Y""
          }
        },
        {
          ""term"": {
            ""DISABLE"": ""N""
          }"
1668,"{
  ""size"": 10000,
  ""query"": {
    ""bool"": {
      ""filter"": [
        {
          ""range"": {
            ""RECVDATE"": {
              ""gte"": ""2021-08-31"",
              ""lte"": ""2021-09-01""
            }
          }
        },
        {
          ""term"": {
            ""STATE"": ""VA""
          }
        },
        {
          ""term"": {
            ""SYMPTOM_TEXT"": ""Psychiatric evaluation normal""
          }
        },
        {
          ""term"": {
            ""DIED"": ""N""
          }
        },
        {
          ""term"": {
            ""VAX_NAME"": ""Moderna COVID-19 mRNA Vaccine Moderna COVID-19 mRNA Vaccine""
          }
        }
      ],
      ""must_not"": [],
      ""should"": []
    }"
1676,"{
  ""size"": 10000,
  ""query"": {
    ""bool"": {
      ""filter"": [
        {
          ""range"": {
            ""RECVDATE"": {
              ""gte"": ""2021-08-31"",
              ""lte"": ""2021-09-01""
            }
          }
        },
        {
          ""term"": {
            ""STATE"": ""VA""
          }
        },
        {
          ""term"": {
            ""AGE_YRS"": 56
          }
        },
        {
          ""term"": {
            ""VAERS_ID"": 4750
          }
        },
        {
          ""term"": {
            ""SYMPTOM_TEXT"": ""Peripheral artery stent insertion""
          }
        },
        {
          ""term"": {
            ""DIED"": ""Y""
          }
        },
        {
          ""term"": {
            ""ER_VISIT"
1717,"{
  ""size"": 10000,
  ""query"": {
    ""bool"": {
      ""filter"": [
        {
          ""range"": {
            ""RECVDATE"": {
              ""gte"": ""2021-08-31"",
              ""lte"": ""2021-09-01""
            }
          }
        },
        {
          ""term"": {
            ""STATE"": ""VA""
          }
        },
        {
          ""term"": {
            ""SYMPTOM_TEXT"": ""Dialysis Related Complications""
          }
        },
        {
          ""term"": {
            ""DIED"": ""Y""
          }
        }
      ],
      ""must_not"": [],
      ""should"": []
    }
  }
}
'''

def main():
    # Create a parser object
    my_parser = argparse.ArgumentParser(description='Process some integers.')

    # Add positional arguments
    my_parser"
1736,"{
  ""from"": 0,
  ""size"": 10000,
  ""query"": {
    ""bool"": {
      ""filter"": [
        {
          ""range"": {
            ""RECVDATE"": {
              ""gte"": ""2021-08-31"",
              ""lte"": ""2021-09-01""
            }
          }
        },
        {
          ""term"": {
            ""STATE"": ""VA""
          }
        },
        {
          ""term"": {
            ""AGE_YRS"": 56
          }
        },
        {
          ""term"": {
            ""VAERS_ID"": 4750
          }
        },
        {
          ""term"": {
            ""SYMPTOM_TEXT"": ""GAIT DISTURBANCE""
          }
        },
        {
          ""term"": {
            ""DIED"": ""Y""
          }
        },
        {
          ""term"":"
1740,"{
  ""from"": 0,
  ""size"": 10000,
  ""query"": {
    ""bool"": {
      ""filter"": [
        {
          ""range"": {
            ""RECVDATE"": {
              ""gte"": ""2021-08-31"",
              ""lte"": ""2021-09-01""
            }
          }
        },
        {
          ""term"": {
            ""STATE"": ""VA""
          }
        },
        {
          ""term"": {
            ""AGE_YRS"": 56
          }
        },
        {
          ""term"": {
            ""DIED"": ""Y""
          }
        },
        {
          ""term"": {
            ""SYMPTOM_TEXT"": ""IML""
          }
        },
        {
          ""term"": {
            ""ER_VISIT"": ""Y""
          }
        }
      ],
      ""must_not"": [],
      ""should"":"
1747,"{
  ""size"": 10000,
  ""query"": {
    ""bool"": {
      ""filter"": [
        {
          ""range"": {
            ""RECVDATE"": {
              ""gte"": ""2021-08-31"",
              ""lte"": ""2021-09-01""
            }
          }
        },
        {
          ""term"": {
            ""STATE"": ""VA""
          }
        },
        {
          ""term"": {
            ""AGE_YRS"": 56
          }
        },
        {
          ""term"": {
            ""SYMPTOM_TEXT"": ""Serum ferritin normal""
          }
        },
        {
          ""term"": {
            ""DIED"": ""N""
          }
        },
        {
          ""term"": {
            ""ER_VISIT"": ""Y""
          }
        },
        {
          ""term"": {
            ""L_THREAT"": """
175,"{
  ""size"": 5000,
  ""query"": {
    ""bool"": {
      ""filter"": [
        {
          ""range"": {
            ""RECVDATE"": {
              ""gte"": ""04/13/2022"",
              ""lte"": ""04/13/2022""
            }
          }
        },
        {
          ""match_phrase"": {
            ""SYMPTOM_TEXT"": {
              ""query"": ""fever""
            }
          }
        }
      ],
      ""must_not"": [],
      ""should"": []
    }
  }
}
""""""


def test_generate_elasticsearch_query():
    """"""Test case function for generating elasticsearch queries.""""""

    # Test Case 1
    print(""Test Case 1"")
    question = ""Find all cases that receved on 04/13/2022.""
    answer = generate_elasticsearch_query(question"
1750,"{
  ""size"": 10000,
  ""query"": {
    ""bool"": {
      ""filter"": [
        {
          ""range"": {
            ""RECVDATE"": {
              ""gte"": ""2021-08-31"",
              ""lte"": ""2021-09-01""
            }
          }
        },
        {
          ""term"": {
            ""STATE"": ""VA""
          }
        },
        {
          ""term"": {
            ""AGE_YRS"": 56
          }
        },
        {
          ""term"": {
            ""DIED"": false
          }
        },
        {
          ""term"": {
            ""OFC_VISIT"": true
          }
        },
        {
          ""term"": {
            ""SYMPTOM_TEXT.keyword"": ""Urine sodium increased""
          }
        }
      ],
      ""must_not"": [],
      ""should"": []
    }
  }"
1773,"{
  ""size"": 10000,
  ""query"": {
    ""bool"": {
      ""filter"": [
        {
          ""range"": {
            ""RECVDATE"": {
              ""gte"": ""2021-08-31"",
              ""lte"": ""2021-09-01""
            }
          }
        },
        {
          ""term"": {
            ""DIED"": true
          }
        }
      ],
      ""must"": [],
      ""should"": []
    }
  }
}
'''

def main():
    # create a parser
    my_parser = argparse.ArgumentParser(description='Process some integers.')

    # add long and short argument
    my_parser.add_argument('-q', '--question', action='store', type=str, help='Question')
    args = my_parser.parse_args()
    
    if args.question == None:
        print(""Please provide a question"
1794,"{
  ""from"": 0,
  ""size"": 10000,
  ""query"": {
    ""bool"": {
      ""filter"": [
        {
          ""range"": {
            ""RECVDATE"": {
              ""gte"": ""2021-08-31T00:00:00"",
              ""lte"": ""2021-09-01T00:00:00""
            }
          }
        },
        {
          ""term"": {
            ""SYMPTOM_TEXT"": {
              ""value"": ""Pyelonephritis acute""
            }
          }
        }
      ],
      ""must_not"": [],
      ""should"": []
    }
  }
}
'''

def main():
    # Create a parser object
    my_parser = argparse.ArgumentParser(description='Process some integers.')

    # Add positional arguments
    my_parser.add_"
1802,"{
  ""from"": 0,
  ""size"": 10000,
  ""query"": {
    ""bool"": {
      ""filter"": [
        {
          ""range"": {
            ""RECVDATE"": {
              ""gte"": ""2021-08-31"",
              ""lte"": ""2021-09-01""
            }
          }
        },
        {
          ""term"": {
            ""STATE"": ""VA""
          }
        },
        {
          ""term"": {
            ""AGE_YRS"": 56
          }
        },
        {
          ""term"": {
            ""VAERS_ID"": 4750
          }
        },
        {
          ""term"": {
            ""SYMPTOM_TEXT"": ""Renal Replacement Therapy""
          }
        },
        {
          ""term"": {
            ""DIED"": ""Y""
          }
        },
        {
          ""term"
1817,"{
  ""size"": 10000,
  ""query"": {
    ""bool"": {
      ""filter"": [
        {
          ""range"": {
            ""RECVDATE"": {
              ""gte"": ""2021-08-31"",
              ""lte"": ""2021-09-01""
            }
          }
        },
        {
          ""term"": {
            ""STATE"": ""VA""
          }
        },
        {
          ""term"": {
            ""SYMPTOM_TEXT.keyword"": ""Atelectasis""
          }
        }
      ],
      ""must_not"": [],
      ""should"": []
    }
  }
}
'''

def main():
    parser = argparse.ArgumentParser()

    # Required parameters
    parser.add_argument(""--question"", default=None, type=str, required=True,
                        help=""Question"")
    args = parser.parse_args()
    
    print("
182,"{
  ""size"": 10000,
  ""query"": {
    ""bool"": {
      ""filter"": [
        {
          ""range"": {
            ""RECVDATE"": {
              ""gte"": ""04/25/2022"",
              ""lte"": ""04/25/2022""
            }
          }
        },
        {
          ""match_phrase"": {
            ""SYMPTOM_TEXT"": {
              ""query"": ""fever""
            }
          }
        }
      ],
      ""must_not"": [],
      ""should"": []
    }
  }
}
'''

def main():

    # Create a parser object
    my_parser = argparse.ArgumentParser(description='Process some integers.')

    # Add positional arguments
    my_parser.add_argument('question',
                           metavar='QUESTION',
                           type=str,
                           help='Question text')

    # Add optional arguments
    my_"
1820,"{
  ""size"": 10000,
  ""query"": {
    ""bool"": {
      ""filter"": [
        {
          ""range"": {
            ""RECVDATE"": {
              ""gte"": ""2021-08-31"",
              ""lte"": ""2021-09-01""
            }
          }
        },
        {
          ""term"": {
            ""SYMPTOM_TEXT"": ""Prostate Infection""
          }
        }
      ],
      ""must"": [],
      ""should"": []
    }
  }
}
'''

def main():
    # load data
    df = pd.read_csv('vaersdata2021.csv')

    # create index
    es = Elasticsearch()
    if not es.indices.exists(index=""vaers""):
        create_index(""vaers"")

    # insert data into elasticsearch
    bulk_insert(df, 'vaers',"
1826,"{
  ""size"": 10000,
  ""query"": {
    ""bool"": {
      ""filter"": [
        {
          ""range"": {
            ""RECVDATE"": {
              ""gte"": ""2021-08-31"",
              ""lte"": ""2021-09-01""
            }
          }
        },
        {
          ""term"": {
            ""STATE"": ""VA""
          }
        },
        {
          ""term"": {
            ""AGE_YRS"": 56
          }
        },
        {
          ""term"": {
            ""SYMPTOM_TEXT"": ""NIH STROKE SCALE""
          }
        },
        {
          ""term"": {
            ""DIED"": ""Y""
          }
        },
        {
          ""term"": {
            ""HOSPITAL"": ""Y""
          }
        },
        {
          ""term"": {
            ""DISABLE"": ""Y"""
183,"{
  ""size"": 5000,
  ""query"": {
    ""bool"": {
      ""filter"": [
        {
          ""range"": {
            ""RECVDATE"": {
              ""gte"": ""2022-01-23T00:00:00"",
              ""lte"": ""2022-01-24T00:00:00""
            }
          }
        },
        {
          ""match_phrase"": {
            ""SYMPTOM_TEXT"": {
              ""query"": ""fever""
            }
          }
        }
      ],
      ""must_not"": [],
      ""should"": []
    }
  }
}
""""""


def test_generate_elasticsearch_query():
    """"""Test case function for generate_elasticsearch_query()""""""

    # Test Case 1
    input_question = ""Find all cases that receved on 01/23/"
1831,"{
  ""size"": 10000,
  ""query"": {
    ""bool"": {
      ""filter"": [
        {
          ""range"": {
            ""RECVDATE"": {
              ""gte"": ""2021-08-31"",
              ""lte"": ""2021-09-01""
            }
          }
        },
        {
          ""term"": {
            ""STATE"": ""VA""
          }
        },
        {
          ""term"": {
            ""SYMPTOM_TEXT"": ""Respiratory tract congestion""
          }
        }
      ],
      ""must_not"": [],
      ""should"": []
    }
  }
}
'''

def main():
    parser = argparse.ArgumentParser()

    # Required parameters
    parser.add_argument(""--question"", default=None, type=str, required=True,
                        help=""Question"")
    args = parser.parse_args()
    
    print"
1833,"{
  ""from"": 0,
  ""size"": 10000,
  ""query"": {
    ""bool"": {
      ""filter"": [
        {
          ""range"": {
            ""RECVDATE"": {
              ""gte"": ""2021-08-31"",
              ""lte"": ""2021-09-01""
            }
          }
        },
        {
          ""term"": {
            ""STATE"": ""VA""
          }
        },
        {
          ""term"": {
            ""AGE_YRS"": 56
          }
        },
        {
          ""term"": {
            ""SYMPTOM_TEXT"": ""Selective IgG Deficiency""
          }
        },
        {
          ""term"": {
            ""DIED"": ""Y""
          }
        },
        {
          ""term"": {
            ""HOSPITAL"": ""Y""
          }
        },
        {
          ""term"": {"
