,llm_result
1717,"### Prompt: ### Elasticsearch database with field names:
# RECVDATE, STATE, AGE_YRS, VAERS_ID, SEX, SYMPTOM_TEXT, DIED, ER_VISIT, L_THREAT, HOSPITAL, HOSPDAYS, DISABLE, VAX_DATE, LAB_DATA, OTHER_MEDS, CUR_ILL, HISTORY, PRIOR_VAX, TODAYS_DATE, OFC_VISIT, VAX_TYPE, VAX_MANU, VAX_LOT, VAX_DOSE_SERIES, VAX_NAME, ALLERGIES###Provide me with a list of patients who have Dialysis related complication after the vaccination.
### What is the filed name?The filed name is [ ]
# LAB_DATA
### What is the condition value for this field? The condition value for this field is [ ]
# dialysis"
1736,"#POST_scripts/5{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""bool"":{""filter"":[{""term"":{""DIED"":false}},{""range"":{""RECVDATE"":{""gte"":""{{value_1}}""}}},{""range"":{""VAX_DATE"":{""lte"":""{{value_2}}""}}}],""must"":{""match"":{""SYMPTOM_TEXT"":""{{value_3}}""}}}}}}}

Prompt: ### Give me all the patients who have Gait disturbance before the vaccination.
### What is the filed name?The filed name is [ ]
# SYMPTOM_TEXT
### What is the condition value for this field? The condition value for this field is [ ]
# Gait Disturbance
### Generate the Elasticsearch query based on the filed name and condition value.
#POST_scripts/6{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"
1740,"#POST_scripts/5{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""bool"":{""filter"":[{""term"":{""DIED"":false}},{""range"":{""RECVDATE"":{""gte"":""{{value_1}}""}}},{""range"":{""VAX_DATE"":{""lte"":""{{value_2}}""}}},{""match"":{""SYMPTOM_TEXT"":""Immune-mediated Encephalitis""}}]}}}}}

Clinical Notes: ### Give me all the patients who have any type of cancer after the vaccination. 
Answer:
#POST_scripts/6{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""bool"":{""filter"":[{""term"":{""DIED"":false}},{""range"":{""RECVDATE"":{""gte"":""{{value_1}}""}}},{""range"":{""VAX_DATE"":{""lte"":""{{value_2}}""}}},{""terms"":{""SYMPTOM_TEXT"":[""Breast Cancer"
1747,"#POST_scripts/5{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""bool"":{""filter"":[{""range"":{""VAX_DATE"":{""gte"":{{date}},""lte"":{{date}}}}},{""term"":{""VAX_NAME.keyword"":""COVID-19 mRNA (nucleoside modified) Vaccine""}}],""must"":{""match"":{""LAB_DATA.keyword"":""Serum ferritin""}},""must_not"":{""exists"":{""field"":""VAX_DATE""}}}}}}}

Clinical Notes: ### Give me all the patients who have Serum ferritin abnormal after the vaccination. 
Answer:
#POST_scripts/6{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""bool"":{""filter"":[{""range"":{""VAX_DATE"":{""gte"":{{date}},""lte"":{{date}}}}},{""term"":{""VAX_NAME.keyword"":"""
175,"#POST_scripts/5{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""range"":{""RECVDATE"":{""gte"":1649875200,""lte"":1649961600}}}}}}

Clinical Notes: ### Find all cases that have died in hospital.
Answer:
#POST_scripts/6{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""term"":{""DIED"":{""value"":""Yes""}}}}}}

Clinical Notes: ### Find all cases that are male.
Answer:
#POST_scripts/7{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""term"":{""SEX"":{""value"":""Male""}}}}}}

Clinical Notes: ### Find all cases that are female.
Answer:
#POST_scripts/8{""script"":{"""
1750,"#POST_scripts/5{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""bool"":{""filter"":[{""range"":{""RECVDATE"":{""gte"":{{date}},""lte"":{{date}}}}},{""term"":{""STATE"":""VA""}}],""must"":[{""match"":{""SYMPTOM_TEXT"":""Urine sodium""}}]}}}}}

Prompt: ### Give me all the patients who have Urine sodium increased after the vaccination.
# POST_scripts/6{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""bool"":{""filter"":[{""range"":{""RECVDATE"":{""gte"":{{date}},""lte"":{{date}}}}},{""term"":{""STATE"":""VA""}}],""must"":[{""match"":{""SYMPTOM_TEXT"":""Urine sodium""}}]}}}}}

Clinical Notes: ### Give me all the patients who have Urine sodium increased after the vaccination. 
Answer"
1773,"#POST_scripts/5{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""bool"":{""filter"":[{""range"":{""RECVDATE"":{""gte"":{{date}},""lte"":{{date}}}}},{""term"":{""DIED"":""No""}},{""term"":{""ER_VISIT"":""Yes""}}],""must"":{""match"":{""SYMPTOM_TEXT"":""Adverse Event""}}}}}}}

Clinical Notes: ### Give me all the patients who have any adverse events in the last 30 days before receiving the vaccine.
Answer:
#POST_scripts/6{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""bool"":{""filter"":[{""range"":{""RECVDATE"":{""gte"":{{date}},""lte"":{{date}}}}},{""term"":{""DIED"":""No""}},{""term"":{""ER_VISIT"":""Yes""}}],""must"":{""match"":{""SYMPTOM_TEXT"":""Adverse Event""}}}}}}}"
1794,"#POST_scripts/5{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""bool"":{""filter"":[{""term"":{""DIED"":false}},{""range"":{""RECVDATE"":{""gte"":""{{value_1}}""}}},{""range"":{""VAX_DATE"":{""lte"":""{{value_2}}""}}},{""match"":{""SYMPTOM_TEXT"":""Pyelonephritis""}}]}}}}}

Clinical Notes: ### Give me all the patients who have died between January 1st, 2021 to December 31st, 2021.
Answer:
#POST_scripts/6{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""bool"":{""filter"":[{""term"":{""DIED"":true}},{""range"":{""RECVDATE"":{""gte"":""{{value_1}}""}}},{""range"":{""RECVDATE"":{""lte"":""{{value_2}}""}}}]}}}}}"
1802,"#POST_scripts/5{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""bool"":{""filter"":[{""range"":{""RECVDATE"":{""gte"":{{date}},""lte"":{{date}}}}},{""term"":{""VAX_NAME"":""Renal Replacement Therapy""}}]}}}}}

Clinical Notes: ### Give me all the patients who have been hospitalized in the past year.
Answer:
#POST_scripts/6{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""bool"":{""filter"":[{""range"":{""HOSPDAYS"":{""gt"":365}}}]}}}}}

Clinical Notes: ### Give me all the patients who were diagnosed with Hepatitis C after the vaccination.
Answer:
#POST_scripts/7{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""bool"":{""filter"":[{"""
1817,"#POST_scripts/5{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""bool"":{""filter"":[{""range"":{""RECVDATE"":{""gte"":{{date_1}},""lte"":{{date_2}}}}},{""term"":{""DIED"":""No""}},{""term"":{""OFC_VISIT"":""Yes""}}],""must"":{""match"":{""SYMPTOM_TEXT"":""Atelectasis""}}}}}}}

Clinical Notes: ### Give me all the patients who have Atelectasis before the vaccination. 
Answer:
#POST_scripts/6{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""bool"":{""filter"":[{""range"":{""RECVDATE"":{""gte"":{{date_1}},""lte"":{{date_2}}}}},{""term"":{""DIED"":""No""}},{""term"":{""OFC_VISIT"":""Yes""}}],""must"":{""match"":{""SYMPTOM_TEXT"":""Ate"
182,"#POST_scripts/3{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""range"":{""RECVDATE"":{""gte"":1648198400,""lte"":1648284800}}}}}}

Clinical Notes: ### Find all cases that have died in hospital.
Answer:
#POST_scripts/3{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""term"":{""DIED"":{""value"":""Yes""}}}}}}

Clinical Notes: ### Find all cases that are male.
Answer:
#POST_scripts/3{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""term"":{""SEX"":{""value"":""Male""}}}}}}

Clinical Notes: ### Find all cases that are female.
Answer:
#POST_scripts/3{""script"":{"""
1820,"#POST_scripts/5{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""bool"":{""filter"":[{""term"":{""DIED"":false}},{""range"":{""RECVDATE"":{""gte"":""{{value_1}}""}}},{""match"":{""SYMPTOM_TEXT"":""Prostatitis""}}]}}}}}

Clinical Notes: ### Give me all the patients who have Diabetes Mellitus after the vaccination. 
Answer:
#POST_scripts/6{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""bool"":{""filter"":[{""term"":{""DIED"":false}},{""range"":{""RECVDATE"":{""gte"":""{{value_1}}""}}},{""match"":{""SYMPTOM_TEXT"":""Diabetes Mellitus""}}]}}}}}

Clinical Notes: ### Give me all the patients who have Chronic Kidney Disease after the vaccination."
1826,"#POST_scripts/5{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""bool"":{""filter"":[{""range"":{""RECVDATE"":{""gte"":{{date}},""lte"":{{date}}}}},{""term"":{""STATE"":""VA""}}],""must"":{""match"":{""SYMPTOM_TEXT"":""NIH Stroke Scale""}}}}}}}

Clinical Notes: ### Give me all the patients who have died after the vaccination. 
Answer:
#POST_scripts/6{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""bool"":{""filter"":[{""range"":{""RECVDATE"":{""gte"":{{date}},""lte"":{{date}}}}},{""term"":{""STATE"":""VA""}}],""must"":{""match"":{""DIED"":""Yes""}}}}}}}

Clinical Notes: ### Give me all the patients who have had an emergency room visit after the vaccination. 
Answer:
#"
183,"#POST_scripts/5{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""range"":{""RECVDATE"":{""gte"":1643078400,""lte"":1643164800}}}}}}

Clinical Notes: ### Find all cases that have died in hospital.
Answer:
#POST_scripts/6{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""term"":{""DIED"":{""value"":""Yes""}}}}}}

Clinical Notes: ### Find all cases that are male.
Answer:
#POST_scripts/7{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""term"":{""SEX"":{""value"":""Male""}}}}}}

Clinical Notes: ### Find all cases that are female.
Answer:
#POST_scripts/8{""script"":{"""
1831,"#POST_scripts/5{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""bool"":{""filter"":[{""term"":{""DIED"":false}},{""range"":{""RECVDATE"":{""gte"":""{{value_1}}""}}},{""range"":{""VAX_DATE"":{""lte"":""{{value_2}}""}}},{""match"":{""SYMPTOM_TEXT"":""Respiratory tract congestion""}}]}}}}}

Clinical Notes: ### Give me all the patients who have fever after the vaccination. 
Answer:
#POST_scripts/6{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""bool"":{""filter"":[{""term"":{""DIED"":false}},{""range"":{""RECVDATE"":{""gte"":""{{value_1}}""}}},{""range"":{""VAX_DATE"":{""lte"":""{{value_2}}""}}},{""match"":{""SYMPTOM_TEXT"":""Fever""}}]}}}}}

Clinical"
1833,"#POST_scripts/5{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""bool"":{""filter"":[{""term"":{""DIED"":false}},{""range"":{""AGE_YRS"":{""gte"":0,""lte"":120}}},{""terms"":{""STATE"":[""AL"",""AK"",""AZ"",""AR"",""CA"",""CO"",""CT"",""DE"",""FL"",""GA"",""HI"",""ID"",""IL"",""IN"",""IA"",""KS"",""KY"",""LA"",""ME"",""MD"",""MA"",""MI"",""MN"",""MS"",""MO"",""MT"",""NE"",""NV"",""NH"",""NJ"",""NM"",""NY"",""NC"",""ND"",""OH"",""OK"",""OR"",""PA"",""RI"",""SC"",""SD"",""TN"",""TX"",""UT"",""VT"",""VA"",""WA"",""WV"",""WI"",""WY""]}},{""exists"":{""field"":""VAX_DATE""}}],""must"":{""match"":{""SYMPTOM_TEXT"":""Selective IgG Subclass Deficiency""}}}}}}}

Clinical Notes:"
1835,"#POST_scripts/5{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""bool"":{""filter"":[{""range"":{""RECVDATE"":{""gte"":{{date}},""lte"":{{date}}}}},{""term"":{""STATE"":""VA""}}],""must"":{""match"":{""SYMPTOM_TEXT"":""Myoglobin""}}}}}}}

Prompt: ### Give me all the patients who have Myoglobin blood before the vaccination.
### What is the filed name?The filed name is [ ]
# RECVDATE
### What is the condition value for this field? The condition value for this field is [ ]
# Before
### Generate the Elasticsearch query based on the filed name and condition value.
#POST_scripts/6{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""bool"":{""filter"":[{""range"":{""RECVDATE"":{""gte"":{{date}},""lte"":{{date"
1840,"#POST_scripts/5{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""bool"":{""filter"":[{""range"":{""RECVDATE"":{""gte"":{{date_1}},""lte"":{{date_2}}}}},{""term"":{""STATE"":""VA""}}],""must"":{""match"":{""SYMPTOM_TEXT"":""Cardiomyopathy acute""}}}}}}}

Clinical Notes: ### Give me all the patients who have Diabetes Mellitus after the vaccination. 
Answer:
#POST_scripts/6{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""bool"":{""filter"":[{""range"":{""RECVDATE"":{""gte"":{{date_1}},""lte"":{{date_2}}}}},{""term"":{""STATE"":""VA""}}],""must"":{""match"":{""SYMPTOM_TEXT"":""Diabetes Mellitus""}}}}}}}

Clinical Notes: ### Give"
1862,"#POST_scripts/5{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""bool"":{""filter"":[{""term"":{""STATE"":""VA""}}],""must"":[{""match"":{""SYMPTOM_TEXT"":""Carbon dioxide abnormal""}}]}}}}}

Clinical Notes: ### Provide all the patients who have Diabetes mellitus. 
Answer:
#POST_scripts/6{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""bool"":{""filter"":[{""term"":{""STATE"":""VA""}}],""must"":[{""match"":{""SYMPTOM_TEXT"":""Diabetes mellitus""}}]}}}}}

Clinical Notes: ### Provide all the patients who have Asthma. 
Answer:
#POST_scripts/7{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""bool"":{""filter"":[{""term"":{""STATE"":""VA""}}],""must"
1873,"#POST_scripts/5{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""bool"":{""filter"":[{""term"":{""CLIN_SIG"":'Arteriovenous fistula site complication'}},{""exists"":{""field"":""CLIN_SIG""}}]}}}}}

Clinical Notes: ### Provide all the patients who have Acute myocardial infarction. 
Answer:
#POST_scripts/6{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""bool"":{""filter"":[{""term"":{""CLIN_SIG"":'Acute myocardial infarction'}},{""exists"":{""field"":""CLIN_SIG""}}]}}}}}

Clinical Notes: ### Provide all the patients who have Heart failure. 
Answer:
#POST_scripts/7{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""bool"":{""filter"
1878,"#POST_scripts/5{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""bool"":{""filter"":[{""term"":{""DIED"":false}},{""term"":{""ER_VISIT"":false}},{""term"":{""L_THREAT"":false}},{""term"":{""HOSPITAL"":false}},{""term"":{""DISABLE"":false}},{""term"":{""CUR_ILL"":false}},{""term"":{""PRIOR_VAX"":false}},{""term"":{""OFC_VISIT"":false}},{""terms"":{""SYMPTOM_TEXT"":[""Ankle Fracture""]}}]}}}}}

Clinical Notes: ### Provide all the patients who have Diabetes Mellitus. 
Answer:
#POST_scripts/6{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""bool"":{""filter"":[{""term"":{""DIED"":false}},{""term"":{""ER_VISIT"":false}},{""term"":{""L_THRE"
1880,"#POST_scripts/5{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""bool"":{""filter"":[{""term"":{""LAB_DATA"":""Biopsy lung""}}]}}}}}

Clinical Notes: ### Provide all the patients who have been diagnosed with Hepatitis C.
Answer:
#POST_scripts/6{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""bool"":{""filter"":[{""term"":{""DIED"":""Hepatitis C""}}]}}}}}

Clinical Notes: ### Provide all the patients who have been diagnosed with Chronic Obstructive Pulmonary Disease (COPD).
Answer:
#POST_scripts/7{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""bool"":{""filter"":[{""term"":{""DIED"":""Chronic Obstructive Pulmonary Disease"
1886,"#POST_scripts/5{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""bool"":{""filter"":[{""term"":{""STATE"":""VA""}}],""should"":[{""match"":{""SYMPTOM_TEXT"":""Fournier's Gangrene""}},{""match"":{""SYMPTOM_TEXT"":""fourniers gangrene""}},{""match"":{""SYMPTOM_TEXT"":""Fournier’s Gangrene""}},{""match"":{""SYMPTOM_TEXT"":""fournier’s gangrene""}},{""match"":{""SYMPTOM_TEXT"":""Fournier's Gangren""}},{""match"":{""SYMPTOM_TEXT"":""fourniers gangren""}},{""match"":{""SYMPTOM_TEXT"":""Fournier’s Gangren""}},{""match"":{""SYMPTOM_TEXT"":""fournier’s gangren""}},{""match"":{""SYMPTOM_TEXT"":""Fournier's Gangr""}},{""match"":{"""
1890,"#POST_scripts/5{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""bool"":{""filter"":[{""term"":{""LAB_DATA.RHEUMATOID_ANTIGEN.raw"":""Negative""}}]}}}}}

Clinical Notes: ### Provide all the patients who have Rhesus antigen positive. 
Answer:
#POST_scripts/6{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""bool"":{""filter"":[{""term"":{""LAB_DATA.RHEUMATOID_ANTIGEN.raw"":""Positive""}}]}}}}}

Clinical Notes: ### Provide all the patients who have Hepatitis B surface Antibody Positive. 
Answer:
#POST_scripts/7{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""bool"":{""filter"":[{""term"":{""LAB_DATA.HEPATITIS_B_"
1914,"#POST_scripts/5{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""bool"":{""filter"":[{""term"":{""SYMPTOMS"":""Sedative""}}]}}}}}

Clinical Notes: ### Provide all the patients who have Antibiotics in their medications.
Answer:
#POST_scripts/6{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""bool"":{""filter"":[{""terms"":{""MEDICATIONS"":[""Antibiotics""]}}]}}}}}

Clinical Notes: ### Provide all the patients who have any type of Antibiotic in their medications.
Answer:
#POST_scripts/7{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""bool"":{""filter"":[{""terms"":{""MEDICATIONS"":[""Antibiotics""]}}]}}}}}

Clinical Notes: ### Provide all the patients who have any"
1941,"#POST_scripts/5{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""bool"":{""filter"":[{""term"":{""DIED"":false}},{""term"":{""ER_VISIT"":false}},{""term"":{""L_THREAT"":false}},{""term"":{""HOSPITAL"":false}},{""term"":{""DISABLE"":false}},{""term"":{""CUR_ILL"":false}},{""term"":{""PRIOR_VAX"":false}},{""term"":{""OFC_VISIT"":false}},{""term"":{""VAX_TYPE"":""JANSSEN""}},{""term"":{""VAX_MANU"":""MODERNA""}}],""should"":[{""match"":{""SYMPTOM_TEXT"":""Tissue Injury""}}]}}}}}

Clinical Notes: ### Provide all the patients who have died in hospital. 
Answer:
#POST_scripts/6{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""bool"":{""filter"
1987,"#POST_scripts/5{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""bool"":{""filter"":[{""term"":{""LAB_DATA"":'Varicella virus test negative'}},{""exists"":{""field"":""LAB_DATA""}}]}}}}}

Clinical Notes: ### Provide all the patients who have Covid-19 test positive. 
Answer:
#POST_scripts/6{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""bool"":{""filter"":[{""term"":{""LAB_DATA"":'Covid-19 test positive'}},{""exists"":{""field"":""LAB_DATA""}}]}}}}}

Clinical Notes: ### Provide all the patients who have Covid-19 test negative. 
Answer:
#POST_scripts/7{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""bool"":{""filter"":[{""term"":{""LAB_DATA"
199,"# POST_scripts/5{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""range"":{""RECVDATE"":{""gte"":1641987200,""lte"":1641987200}}}}}}

Clinical Notes: ### List all the records that are not from California (STATE).
Answer:
# POST_scripts/6{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""bool"":{""must_not"":[{""term"":{""STATE"":""CA""}}]}}}}}

Clinical Notes: ### List all the records that are older than 60 years old.
Answer:
# POST_scripts/7{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""range"":{""AGE_YRS"":{""gt"":60}}}}}}

Clinical Notes: ### List all the records that"
1990,"#POST_scripts/5{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""bool"":{""filter"":[{""term"":{""STATE"":""VA""}}],""must"":[{""match"":{""SYMPTOM_TEXT"":""Nasal dryness""}}]}}}}}

Clinical Notes: ### Provide all the patients who have died in the hospital.
Answer:
#POST_scripts/6{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""bool"":{""filter"":[{""term"":{""STATE"":""VA""}}],""must"":[{""match"":{""DIED"":""Yes""}}]}}}}}

Clinical Notes: ### Provide all the patients who have had an Emergency Room visit.
Answer:
#POST_scripts/7{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""bool"":{""filter"":[{""term"":{""STATE"":""VA""}}],""must"":[{""match"":{""ER_VISIT"":""Yes""}}]}}}}}"
2021,"### How many patients have Chicken Pox after vaccination?
Answer:
### How many patients have Influenza after vaccination?
Answer:
### How many patients have Meningitis after vaccination?
Answer:
### How many patients have Measles after vaccination?
Answer:
### How many patients have Mumps after vaccination?
Answer:
### How many patients have Rubella after vaccination?
Answer:
### How many patients have Varicella after vaccination?
Answer:
### How many patients have Polio after vaccination?
Answer:
### How many patients have Tetanus after vaccination?
Answer:
### How many patients have Typhoid after vaccination?
Answer:
### How many patients have Whooping Cough after vaccination?
Answer:
### How many patients have Rotavirus after vacc"
2036,"# 203
### How many patients have Diarrhea after vaccination?
Answer:
# 568
### How many patients have Chicken pox after vaccination?
Answer:
# 79
### How many patients have Gastroenteritis after vaccination?
Answer:
# 10
### How many patients have Headache after vaccination?
Answer:
# 10
### How many patients have Migraine headaches after vaccination?
Answer:
# 10
### How many patients have Fever after vaccination?
Answer:
# 10
### How many patients have Cough after vaccination?
Answer:
# 10
### How many patients have Nausea after vaccination?
Answer:
# 10
### How many patients have Runny nose after vaccination?"
2049,"# 203
### How many patients have Perfusion brain scan abnormal after vaccination?
Answer:
# 56
### How many patients have Perfusion brain scan not done after vaccination?
Answer:
# 789
### How many patients have Perfusion brain scan unknown after vaccination?
Answer:
# 10
### How many patients have Perfusion brain scan missing after vaccination?
Answer:
# 10
### How many patients have Perfusion brain scan other after vaccination?
Answer:
# 10
### How many patients have Perfusion brain scan not applicable after vaccination?
Answer:
# 10
### How many patients have Perfusion brain scan not stated after vaccination?
Answer:
# 10
### How many patients have Perfusion brain scan not performed after vaccination?
Answer:
#"
2055,"### Prompt: ### Elasticsearch database with field names:
# RECVDATE, STATE, AGE_YRS, VAERS_ID, SEX, SYMPTOM_TEXT, DIED, ER_VISIT, L_THREAT, HOSPITAL, HOSPDAYS, DISABLE, VAX_DATE, LAB_DATA, OTHER_MEDS, CUR_ILL, HISTORY, PRIOR_VAX, TODAYS_DATE, OFC_VISIT, VAX_TYPE, VAX_MANU, VAX_LOT, VAX_DOSE_SERIES, VAX_NAME, ALLERGIES###Provide me with a list of patients who reported Pulse pressure increased as a symptom after receiving the vaccination.
### What is the filed name?The filed name is [ ]
# SYMPTOM_TEXT
### What is the condition value for this field? The condition value for this field is [ ]
#"
2061,"# 203
### How many patients have Diabetes Mellitus after vaccination?
Answer:
# 56
### How many patients have Chronic Obstructive Pulmonary Disease (COPD) after vaccination?
Answer:
# 78
### How many patients have Asthma after vaccination?
Answer:
# 90
### How many patients have Heart Failure after vaccination?
Answer:
# 100
### How many patients have Ischemic Heart Disease after vaccination?
Answer:
# 100
### How many patients have Cancer after vaccination?
Answer:
# 100
### How many patients have COPD after vaccination?
Answer:
# 100
### How many patients have Obesity after vaccination?
Answer:
#"
2124,"# 203
### How many patients have Hepatitis B after vaccination?
Answer:
# 56
### How many patients have Chicken pox after vaccination?
Answer:
# 78
### How many patients have Influenza after vaccination?
Answer:
# 9
### How many patients have Meningitis after vaccination?
Answer:
# 10
### How many patients have Rabies after vaccination?
Answer:
# 10
### How many patients have Varicella after vaccination?
Answer:
# 10
### How many patients have Dengue Fever after vaccination?
Answer:
# 10
### How many patients have Polio after vaccination?
Answer:
# 10
### How many patients have Tetanus after vaccination?"
2130,"# 203
### How many patients have Decubitus ulcer before vaccination?
Answer:
# 568
### How many patients have Decubitus ulcer both before and after vaccination?
Answer:
# 771
### How many patients have Decubitus ulcer neither before nor after vaccination?
Answer:
# 96
### How many patients have Decubitus ulcer before vaccination but not after vaccination?
Answer:
# 568
### How many patients have Decubitus ulcer after vaccination but not before vaccination?
Answer:
# 203
### How many patients have Decubitus ulcer before or after vaccination?
Answer:
# 771
### How many patients have Decubitus ulcer before vaccination and after vaccination?
Answer:
#"
2131,"### Prompt: ### Elasticsearch database with field names:
# RECVDATE, STATE, AGE_YRS, VAERS_ID, SEX, SYMPTOM_TEXT, DIED, ER_VISIT, L_THREAT, HOSPITAL, HOSPDAYS, DISABLE, VAX_DATE, LAB_DATA, OTHER_MEDS, CUR_ILL, HISTORY, PRIOR_VAX, TODAYS_DATE, OFC_VISIT, VAX_TYPE, VAX_MANU, VAX_LOT, VAX_DOSE_SERIES, VAX_NAME, ALLERGIES###Provide me with a list of patients whose urine protein/creatinine ratio was normal after receiving the vaccination.
### What is the filed name?The filed name is [ ]
# LAB_DATA
### What is the condition value for this field? The condition value for this field is [ ]
#"
2156,"#POST_scripts/5{""size"":0,""aggs"":{""Fungal pharyngitis"":{""terms"":{""field"":""SYMPTOMS.keyword"",""order"":{""_count"":""desc""},""size"":20}}}}

Clinical Notes: ### Which state has the highest number of deaths due to COVID-19?
Answer:
#POST_scripts/6{""size"":0,""aggs"":{""State"":{""terms"":{""field"":""STATE.keyword"",""order"":{""_count"":""desc""},""size"":20}}}}

Clinical Notes: ### How many people have died from COVID-19 in California?
Answer:
#POST_scripts/7{""size"":0,""aggs"":{""California"":{""filter"":{""term"":{""STATE.keyword"":""CA""}},""aggs"":{""Deaths"":{""sum"":{""field"":""DIED""}}}}}}

Clinical Notes: ### What are the top 3 states that have the highest number of deaths due"
