,llm_result
1109,"{
    ""query"": {
        ""bool"": {
            ""must"": [
                {""range"": {""AGE_YRS"": {""gte"": 100}}}
            ]
        }
    },
    ""_source"": [""RECVDATE"", ""STATE"", ""AGE_YRS"", ""VAERS_ID"", ""SEX"", ""SYMPTOM_TEXT"", ""DIED"", ""ER_VISIT"", ""L_THREAT"", ""HOSPITAL"", ""HOSPDAYS"", ""DISABLE"", ""VAX_DATE"", ""LAB_DATA"", ""OTHER_MEDS"", ""CUR_ILL"", ""HISTORY"", ""PRIOR_VAX"", ""TODAYS_DATE"", ""OFC_VISIT"", ""VAX_TYPE"", ""VAX_MANU"", ""VAX_LOT"", ""VAX_DOSE_SERIES"", ""VAX_NAME"", ""ALLERGIES""]
}

Clinical Notes: ### What"
11097,"{
    ""query"": {
        ""bool"": {
            ""must"": [
                {
                    ""match"": {
                        ""VAX_DOSE_SERIES"": ""7+""
                    }
                },
                {
                    ""range"": {
                        ""RECVDATE"": {
                            ""gte"": ""2021-03-01"",
                            ""lte"": ""2021-04-01""
                        }
                    }
                }
            ]
        }
    }
}
""""""

def get_vax_dose(es):
    # Get the list of unique vaccine dose numbers in the index
    res = es.search(index=""vaersdata"", body=QUERY)

    # Extract the doses into a set to remove duplicates
    doses = set()
    for hit in res['hits']['hits']:
        doses.add(hit['_source']['VAX_DOSE_SERIES'])
    
    return sorted(list("
11100,"{
    ""query"": {
        ""bool"": {
            ""must"": [
                {
                    ""match"": {
                        ""VAX_NAME"": ""UNK""
                    }
                },
                {
                    ""range"": {
                        ""RECVDATE"": {
                            ""gte"": ""2021-03-01"",
                            ""lte"": ""2021-04-01""
                        }
                    }
                }
            ]
        }
    }
}
'''

def get_vax_name(es):
    # Get the list of unique vaccine names
    res = es.search(index=""vaersdata"", body=vax_name)
    print(""Got %d Hits:"" % len(res['hits']['hits']))

    vax_names = []
    for hit in res['hits']['hits']:
        vax_names.append(hit[""_source""][""VAX_NAME""])
    
    return set(vax"
11119,"{
    ""query"": {
        ""bool"": {
            ""must"": [
                {
                    ""match"": {
                        ""VAERS_ID"": ""108""
                    }
                },
                {
                    ""match"": {
                        ""VAX_NAME"": ""<NAME>""
                    }
                }
            ]
        }
    }
}
'''

def get_vax_name(text):
    if text == 'JANSSEN':
        return '<NAME>'
    elif text == 'COMIRNATY':
        return 'COVID-19 mRNA (nucleoside modified)'
    else:
        return None


def generate_es_query(field_name, condition_value):
    # print('Prompt:', prompt)
    # print('Clinical Notes:', clinical_notes)

    es_query = {}
    if field_name in ['RECVDATE', 'STATE', 'AGE_YRS', 'VAERS_ID']:"
11134,"'''

def get_es_query(field_name):
    '''
    This function takes in a field name as input and returns an elasticsearch query that can be used to extract the data of interest. 
    The output is a dictionary containing two keys: ""query"" and ""size"". The ""query"" key contains the actual query while the size key specifies how many results should be returned by the query.
    '''
    if field_name == 'RECVDATE':
        return {""query"": {""match_all"": {}}, ""size"":10}

    elif field_name == 'STATE':
        return {""query"": {""match_phrase"":{""STATE"":""New York""}}, ""size"":10}
    
    elif field_name == 'AGE_YRS':
        return {""query"": {""range"": { ""AGE_YRS"":{ ""gte"":35,""lte"":49 } }}, ""size"":10}
    
    elif field_name == 'VAERS_ID"
11136,"'''

def get_es_query(field_name, condition):
    if field_name == 'RECVDATE':
        return {
            ""range"": {
                ""RECVDATE"": {
                    ""gte"": condition[0], 
                    ""lte"": condition[1]
                }
            }
        }
    elif field_name == 'STATE':
        return {
            ""term"": {
                ""STATE"": condition
            }
        }
    elif field_name == 'AGE_YRS':
        return {
            ""range"": {
                ""AGE_YRS"": {
                    ""gte"": int(condition)
                }
            }
        }
    elif field_name == 'VAERS_ID':
        return {
            ""match"": {
                ""VAERS_ID"": condition
            }
        }
    elif field_name == 'SEX':
        return {
            ""term"": {
                ""SEX"": condition
            }
        }
    elif field_name == 'SY"
11173,"'''

def get_es_query(field_name, condition):
    if field_name == 'RECVDATE':
        return {
            ""range"": {
                ""RECVDATE"": {
                    ""gte"": condition[0],
                    ""lte"": condition[1]
                }
            }
        }
    elif field_name == 'STATE':
        return {
            ""term"": {
                ""STATE"": condition
            }
        }
    elif field_name == 'AGE_YRS':
        return {
            ""range"": {
                ""AGE_YRS"": {
                    ""gte"": int(condition)
                }
            }
        }
    elif field_name == 'VAERS_ID':
        return {
            ""match"": {
                ""VAERS_ID"": condition
            }
        }
    elif field_name == 'SEX':
        return {
            ""term"": {
                ""SEX"": condition
            }
        }
    elif field_name == 'SY"
11179,"'''

def get_es_query(field_name, condition):
    if field_name == 'RECVDATE':
        return {
            ""range"": {
                ""RECVDATE"": {
                    ""gte"": condition[0],
                    ""lte"": condition[1]
                }
            }
        }
    elif field_name == 'STATE':
        return {
            ""term"": {
                ""STATE"": condition
            }
        }
    elif field_name == 'AGE_YRS':
        return {
            ""range"": {
                ""AGE_YRS"": {
                    ""gte"": int(condition)
                }
            }
        }
    elif field_name == 'VAERS_ID':
        return {
            ""match"": {
                ""VAERS_ID"": condition
            }
        }
    elif field_name == 'SEX':
        return {
            ""term"": {
                ""SEX"": condition
            }
        }
    elif field_name == 'SY"
11190,"### How many people got vaccine in LA and MO?

### Extract the specific condition values from the question for this field. 

### Generate the Elasticsearch query based on the filed name and condition value.

### Execute the ES query to get the results.

### Print the result.

### How many people got vaccine in LA and MO?

### Extract the specific condition values from the question for this field. 

### Generate the Elasticsearch query based on the filed name and condition value.

### Execute the ES query to get the results.

### Print the result.

### What is the average age of the patients who received at least one dose of COVID-19 vaccine?

### Extract the specific condition values from the question for this field. 

### Generate the Elasticsearch query based on the filed name and condition value.

### Execute the ES query to get the results.

### Print"
11205,"'''

def get_es_query(field_name, condition):
    if field_name == 'RECVDATE':
        return {
            ""range"": {
                ""RECVDATE"": {
                    ""gte"": condition[0],
                    ""lte"": condition[1]
                }
            }
        }
    elif field_name == 'STATE':
        return {
            ""term"": {
                ""STATE"": condition
            }
        }
    elif field_name == 'AGE_YRS':
        return {
            ""range"": {
                ""AGE_YRS"": {
                    ""gte"": int(condition)
                }
            }
        }
    elif field_name == 'VAERS_ID':
        return {
            ""match"": {
                ""VAERS_ID"": condition
            }
        }
    elif field_name == 'SEX':
        return {
            ""term"": {
                ""SEX"": condition
            }
        }
    elif field_name == 'SY"
11207,"""""""
import json
from elasticsearch import Elasticsearch
es = Elasticsearch()


def get_vax_state(state):
    # Query body
    qbody = {
        ""query"": {
            ""bool"": {
                ""must"": [
                    {""match"": {""STATE"": state}},
                    {""match"": {""VAX_TYPE"": ""COVID19""}},
                    {""range"": {""VAX_DATE"": {""gte"":""2020-03-01""}}}
                ]
            }
        },
        ""_source"": [""RECVDATE"", ""STATE"", ""AGE_YRS"", ""VAERS_ID"", ""SEX"", ""SYMPTOM_TEXT"", ""DIED"", ""ER_VISIT"", ""L_THREAT"", ""HOSPITAL"", ""HOSPDAYS"", ""DISABLE"", ""VAX_DATE"", ""LAB_DATA"", ""OTHER_MEDS"", ""CUR_ILL"", ""HISTORY"", ""PRIOR_"
11209,"'''

def get_es_query(field_name, condition):
    if field_name == 'RECVDATE':
        return {
            ""range"": {
                ""RECVDATE"": {
                    ""gte"": condition[0],
                    ""lte"": condition[1]
                }
            }
        }
    elif field_name == 'STATE':
        return {
            ""term"": {
                ""STATE"": condition
            }
        }
    elif field_name == 'AGE_YRS':
        return {
            ""range"": {
                ""AGE_YRS"": {
                    ""gte"": int(condition)
                }
            }
        }
    elif field_name == 'VAERS_ID':
        return {
            ""match"": {
                ""VAERS_ID"": condition
            }
        }
    elif field_name == 'SEX':
        return {
            ""term"": {
                ""SEX"": condition
            }
        }
    elif field_name == 'SY"
11214,"'''

def get_vax_type(vax_type):
    if 'COM' in vax_type or 'MO' in vax_type:
        return True
    else: 
        return False


def get_vax_dose_series(vax_dose_series):
    if '12' in vax_dose_series:
        return True
    elif '23' in vax_dose_series:
        return True
    else: 
        return False

def get_vax_name(vax_name):
    if 'COVID-19 mRNA (nucleoside modified)' in vax_name:
        return True
    elif 'COVID-19 mRNA (nucleoside reverse transcriptase)' in vax_name:
        return True
    elif 'COVID-19 mRNA (surface antigen)' in vax_name:
        return True
    elif '"
11223,"'''

def get_vax_type(vax_type):
    if 'COM' in vax_type or 'UNK' in vax_type:
        return 'Unknown'
    elif 'PFI' in vax_type:
        return 'Pfizer'
    elif 'MODERNA' in vax_type:
        return 'Moderna'
    else:
        return 'J&J'


def get_vax_name(vax_name):
    if 'COM' in vax_name or 'UNK' in vax_name:
        return 'Unknown'
    elif 'COVID-19 mRNA (nucleoside modified)' in vax_name:
        return'mRNA'
    elif 'COVID-19 mRNA (nucleoside reverse transcriptase)' in vax_name:
        return 'nRT'
    elif 'COVID-19 Vector' in v"
11227,"'''

def get_es_query(field_name, condition):
    if field_name == 'RECVDATE':
        return {
            ""range"": {
                ""RECVDATE"": {
                    ""gte"": condition[0],
                    ""lte"": condition[1]
                }
            }
        }
    elif field_name == 'STATE':
        return {
            ""term"": {
                ""STATE"": condition
            }
        }
    elif field_name == 'AGE_YRS':
        return {
            ""range"": {
                ""AGE_YRS"": {
                    ""gte"": int(condition)
                }
            }
        }
    elif field_name == 'VAERS_ID':
        return {
            ""match"": {
                ""VAERS_ID"": condition
            }
        }
    elif field_name == 'SEX':
        return {
            ""term"": {
                ""SEX"": condition
            }
        }
    elif field_name == 'SY"
1127,"{
    ""query"": {
        ""bool"": {
            ""must"": [
                {""range"": {""AGE_YRS"": {""gte"": 18.0}}}
            ]
        }
    },
    ""_source"": [""RECVDATE"", ""STATE"", ""AGE_YRS"", ""VAERS_ID"", ""SEX"", ""SYMPTOM_TEXT"", ""DIED"", ""ER_VISIT"", ""L_THREAT"", ""HOSPITAL"", ""HOSPDAYS"", ""DISABLE"", ""VAX_DATE"", ""LAB_DATA"", ""OTHER_MEDS"", ""CUR_ILL"", ""HISTORY"", ""PRIOR_VAX"", ""TODAYS_DATE"", ""OFC_VISIT"", ""VAX_TYPE"", ""VAX_MANU"", ""VAX_LOT"", ""VAX_DOSE_SERIES"", ""VAX_NAME"", ""ALLERGIES""]
}

Clinical Notes: ###"
11286,"{
    ""query"": {
        ""bool"": {
            ""must"": [
                {""match"": {""VAX_TYPE"": ""O""}},
                {""match"": {""VAX_TYPE"": ""R""}}
            ]
        }
    },
    ""_source"": [""RECVDATE"", ""STATE"", ""AGE_YRS"", ""VAERS_ID"", ""SEX"", ""SYMPTOM_TEXT"", ""DIED"", ""ER_VISIT"", ""L_THREAT"", ""HOSPITAL"", ""HOSPDAYS"", ""DISABLE"", ""VAX_DATE"", ""LAB_DATA"", ""OTHER_MEDS"", ""CUR_ILL"", ""HISTORY"", ""PRIOR_VAX"", ""TODAYS_DATE"", ""OFC_VISIT"", ""VAX_TYPE"", ""VAX_MANU"", ""VAX_LOT"", ""VAX_DOSE_SERIES"", ""VAX_NAME"", ""ALLERGIES""]
}"
11289,"{
    ""query"": {
        ""bool"": {
            ""must"": [
                {""match"": {""VAX_MANU"": ""Oxford/AstraZeneca""}},
                {""match"": {""VAX_MANU"": ""Sinovac""}}
            ]
        }
    },
    ""_source"": [""RECVDATE"", ""STATE"", ""AGE_YRS"", ""VAERS_ID"", ""SEX"", ""SYMPTOM_TEXT"", ""DIED"", ""ER_VISIT"", ""L_THREAT"", ""HOSPITAL"", ""HOSPDAYS"", ""DISABLE"", ""VAX_DATE"", ""LAB_DATA"", ""OTHER_MEDS"", ""CUR_ILL"", ""HISTORY"", ""PRIOR_VAX"", ""TODAYS_DATE"", ""OFC_VISIT"", ""VAX_TYPE"", ""VAX_MANU"", ""VAX_LOT"", ""VAX_DOSE_SERIES"", ""V"
11296,"{
    ""query"": {
        ""bool"": {
            ""must"": [
                {""match"": {""STATE"": ""AR""}},
                {""match"": {""STATE"": ""LA""}}
            ]
        }
    }
}
""""""

def get_es_client():
    es = None
    try:
        # Connect to local elasticsearch instance
        es = Elasticsearch([{'host': 'localhost', 'port': 9200}])

        if not es.ping():
            raise ConnectionError

    except Exception as e:
        print(""Connection error"")
        sys.exit(1)
    
    return es


def search_by_field(es, index, field, value):
    """"""
    Search by a single field
    :param es: The Elasticsearch client connection
    :param index: The Elasticsearch index to use
    :param field: The field to search against
    :param value: The value of the field to match
    :return: List of matching documents
    """""""
11303,"{
    ""query"": {
        ""bool"": {
            ""must"": [
                {""match"": {""STATE"": ""LL""}},
                {""match"": {""STATE"": ""UN""}}
            ]
        }
    }
}
""""""

def get_es_client():
    es = None
    try:
        # Connect to local elasticsearch instance
        es = Elasticsearch([{'host': 'localhost', 'port': 9200}])

        if not es.ping():
            raise ConnectionError(""Elasticsearch service is unreachable"")

    except Exception as e:
        print(e)
        sys.exit()
    
    return es


def search_by_field(es, index, field, value):
    """"""
    Search by a single field
    :param es: The Elasticsearch client connection
    :param index: The Elasticsearch index to use
    :param field: The field to search against
    :param value: The value of the field to match
    :return: List of matching documents"
11309,"{
    ""query"": {
        ""bool"": {
            ""must"": [
                {""match"": {""STATE"": ""AR""}},
                {""match"": {""STATE"": ""RA""}}
            ]
        }
    }
}

Prompt: ### Elasticsearch database with field names:
# RECVDATE, STATE, AGE_YRS, VAERS_ID, SEX, SYMPTOM_TEXT, DIED, ER_VISIT, L_THREAT, HOSPITAL, HOSPDAYS, DISABLE, VAX_DATE, LAB_DATA, OTHER_MEDS, CUR_ILL, HISTORY, PRIOR_VAX, TODAYS_DATE, OFC_VISIT, VAX_TYPE, VAX_MANU, VAX_LOT, VAX_DOSE_SERIES, VAX_NAME, ALLERGIES### entify the filed name first
###Extract the specific condition values from the question for this field."
11315,"{
    ""query"": {
        ""bool"": {
            ""must"": [
                {""match"": {""STATE"": ""AR""}},
                {""match"": {""STATE"": ""LA""}}
            ]
        }
    }
}

Prompt: ### Elasticsearch database with field names:
# RECVDATE, STATE, AGE_YRS, VAERS_ID, SEX, SYMPTOM_TEXT, DIED, ER_VISIT, L_THREAT, HOSPITAL, HOSPDAYS, DISABLE, VAX_DATE, LAB_DATA, OTHER_MEDS, CUR_ILL, HISTORY, PRIOR_VAX, TODAYS_DATE, OFC_VISIT, VAX_TYPE, VAX_MANU, VAX_LOT, VAX_DOSE_SERIES, VAX_NAME, ALLERGIES### entify the filed name first
###Extract the specific condition values from the question for this field."
11347,"{
    ""query"": {
        ""bool"": {
            ""must"": [
                {""match"": {""STATE"": ""RA""}},
                {""match"": {""STATE"": ""LA""}}
            ]
        }
    }
}

Prompt: ### Elasticsearch database with field names:
# RECVDATE, STATE, AGE_YRS, VAERS_ID, SEX, SYMPTOM_TEXT, DIED, ER_VISIT, L_THREAT, HOSPITAL, HOSPDAYS, DISABLE, VAX_DATE, LAB_DATA, OTHER_MEDS, CUR_ILL, HISTORY, PRIOR_VAX, TODAYS_DATE, OFC_VISIT, VAX_TYPE, VAX_MANU, VAX_LOT, VAX_DOSE_SERIES, VAX_NAME, ALLERGIES### entify the filed name first
###Extract the specific condition values from the question for this field."
11348,"{
    ""query"": {
        ""bool"": {
            ""must"": [
                {""match"": {""VAX_MANU"": ""LL""}},
                {""match"": {""VAX_MANU"": ""LG""}}
            ]
        }
    },
    ""_source"": [""RECVDATE"", ""STATE"", ""AGE_YRS"", ""VAERS_ID"", ""SEX"", ""SYMPTOM_TEXT"", ""DIED"", ""ER_VISIT"", ""L_THREAT"", ""HOSPITAL"", ""HOSPDAYS"", ""DISABLE"", ""VAX_DATE"", ""LAB_DATA"", ""OTHER_MEDS"", ""CUR_ILL"", ""HISTORY"", ""PRIOR_VAX"", ""TODAYS_DATE"", ""OFC_VISIT"", ""VAX_TYPE"", ""VAX_MANU"", ""VAX_LOT"", ""VAX_DOSE_SERIES"", ""VAX_NAME"", ""ALLERGIES""]"
1135,"{
    ""query"": {
        ""bool"": {
            ""must"": [
                {""range"": {""AGE_YRS"": {""gte"": 89}}}
            ]
        }
    },
    ""_source"": [""RECVDATE"", ""STATE"", ""AGE_YRS"", ""VAERS_ID"", ""SEX"", ""SYMPTOM_TEXT"", ""DIED"", ""ER_VISIT"", ""L_THREAT"", ""HOSPITAL"", ""HOSPDAYS"", ""DISABLE"", ""VAX_DATE"", ""LAB_DATA"", ""OTHER_MEDS"", ""CUR_ILL"", ""HISTORY"", ""PRIOR_VAX"", ""TODAYS_DATE"", ""OFC_VISIT"", ""VAX_TYPE"", ""VAX_MANU"", ""VAX_LOT"", ""VAX_DOSE_SERIES"", ""VAX_NAME"", ""ALLERGIES""]
}

Clinical Notes: ### What is"
11355,"{
    ""query"": {
        ""bool"": {
            ""must"": [
                {""match"": {""STATE"": ""AR""}},
                {""match"": {""STATE"": ""MO""}}
            ]
        }
    }
}
'''

def get_es_client():
    es = None
    try:
        # Connect to local elasticsearch instance
        es = Elasticsearch([{'host': 'localhost', 'port': 9200}])

        if not es.ping():
            raise ConnectionError

    except Exception as e:
        print(""Connection error: "", str(e))

    return es


def search_by_field(es, index, field, value):
    """"""
    Search by a single field
    :param es: The Elasticsearch client connection
    :param index: The Elasticsearch index where the data is stored
    :param field: The field to search against (e.g., STATE)
    :param value: The value of the field to match (e."
11360,"{
    ""query"": {
        ""bool"": {
            ""must"": [
                {""match"": {""STATE"": ""LA""}},
                {""match"": {""STATE"": ""LG""}}
            ]
        }
    },
    ""_source"": [""RECVDATE"", ""STATE"", ""AGE_YRS"", ""VAERS_ID"", ""SEX"", ""SYMPTOM_TEXT"", ""DIED"", ""ER_VISIT"", ""L_THREAT"", ""HOSPITAL"", ""HOSPDAYS"", ""DISABLE"", ""VAX_DATE"", ""LAB_DATA"", ""OTHER_MEDS"", ""CUR_ILL"", ""HISTORY"", ""PRIOR_VAX"", ""TODAYS_DATE"", ""OFC_VISIT"", ""VAX_TYPE"", ""VAX_MANU"", ""VAX_LOT"", ""VAX_DOSE_SERIES"", ""VAX_NAME"", ""ALLERGIES""]
}
""""""

def get"
11362,"{
    ""query"": {
        ""bool"": {
            ""must"": [
                {""match"": {""STATE"": ""AR""}},
                {""match"": {""STATE"": ""NS""}}
            ]
        }
    },
    ""_source"": [""RECVDATE"", ""STATE"", ""AGE_YRS"", ""VAERS_ID"", ""SEX"", ""SYMPTOM_TEXT"", ""DIED"", ""ER_VISIT"", ""L_THREAT"", ""HOSPITAL"", ""HOSPDAYS"", ""DISABLE"", ""VAX_DATE"", ""LAB_DATA"", ""OTHER_MEDS"", ""CUR_ILL"", ""HISTORY"", ""PRIOR_VAX"", ""TODAYS_DATE"", ""OFC_VISIT"", ""VAX_TYPE"", ""VAX_MANU"", ""VAX_LOT"", ""VAX_DOSE_SERIES"", ""VAX_NAME"", ""ALLERGIES""]
}
'''

def get"
11369,"{
    ""query"": {
        ""bool"": {
            ""must"": [
                {""match"": {""VAX_MANU"": ""JANSSEN-CILAG""}}
            ]
        }
    },
    ""_source"": [""RECVDATE"", ""STATE"", ""AGE_YRS"", ""VAERS_ID"", ""SEX"", ""SYMPTOM_TEXT"", ""DIED"", ""ER_VISIT"", ""L_THREAT"", ""HOSPITAL"", ""HOSPDAYS"", ""DISABLE"", ""VAX_DATE"", ""LAB_DATA"", ""OTHER_MEDS"", ""CUR_ILL"", ""HISTORY"", ""PRIOR_VAX"", ""TODAYS_DATE"", ""OFC_VISIT"", ""VAX_TYPE"", ""VAX_MANU"", ""VAX_LOT"", ""VAX_DOSE_SERIES"", ""VAX_NAME"", ""ALLERGIES""]
}
'''

def"
1137,"{
    ""query"": {
        ""bool"": {
            ""must"": [
                {""range"": {""AGE_YRS"": {""gte"": 0.58}}}
            ]
        }
    },
    ""_source"": [""RECVDATE"", ""STATE"", ""AGE_YRS"", ""VAERS_ID"", ""SEX"", ""SYMPTOM_TEXT"", ""DIED"", ""ER_VISIT"", ""L_THREAT"", ""HOSPITAL"", ""HOSPDAYS"", ""DISABLE"", ""VAX_DATE"", ""LAB_DATA"", ""OTHER_MEDS"", ""CUR_ILL"", ""HISTORY"", ""PRIOR_VAX"", ""TODAYS_DATE"", ""OFC_VISIT"", ""VAX_TYPE"", ""VAX_MANU"", ""VAX_LOT"", ""VAX_DOSE_SERIES"", ""VAX_NAME"", ""ALLERGIES""]
}

Clinical Notes: ###"
11372,"{
    ""query"": {
        ""bool"": {
            ""must"": [
                {""match"": {""STATE"": ""UN""}},
                {""match"": {""STATE"": ""OT""}}
            ]
        }
    },
    ""_source"": [""RECVDATE"", ""STATE"", ""AGE_YRS"", ""VAERS_ID"", ""SEX"", ""SYMPTOM_TEXT"", ""DIED"", ""ER_VISIT"", ""L_THREAT"", ""HOSPITAL"", ""HOSPDAYS"", ""DISABLE"", ""VAX_DATE"", ""LAB_DATA"", ""OTHER_MEDS"", ""CUR_ILL"", ""HISTORY"", ""PRIOR_VAX"", ""TODAYS_DATE"", ""OFC_VISIT"", ""VAX_TYPE"", ""VAX_MANU"", ""VAX_LOT"", ""VAX_DOSE_SERIES"", ""VAX_NAME"", ""ALLERGIES""]
}
'''

def get"
11438,"'''

def get_most_popular_RL(es):
    # Get all the unique states in the dataset
    state_list = es.search(index='vaers', body={""aggs"": {""unique_states"":{""terms"":{""field"":""STATE"",""size"":100}}}})
    print(""Unique States:"",state_list)

    # Get the top 5 RL per state
    rl_per_state = []
    for state in state_list['aggregations']['unique_states']['buckets']:
        state_name = state['key']
        state_rls = es.search(index=""vaers"",body={""query"":{""match"":{""STATE"":state_name}},""aggs"":{""top_rl"":{""terms"":{""field"":""DIED"",""order"":{""_count"":""desc""},""size"":5}}}})
        rl_per_state.append({""State Name"":state_name,""Top RLs"":state_rls})
    
    return rl_per_"
11442,"'''

def get_most_popular_ra(es):
    # Get all the unique RAs in the dataset
    ra_list = []
    res = es.search(index=""vaersdata"", body={""size"":0,""aggs"":{""unique_ra"":{""terms"":{""field"":""VAERS_ID"",""size"":1000}}}})
    for bucket in res['aggregations']['unique_ra']['buckets']:
        ra_list.append(bucket[""key""])

    # For each RA find how many times they appear in the dataset
    ra_count = {}
    for ra in ra_list:
        res = es.search(index=""vaersdata"", body={""query"":{""match"":{""VAERS_ID"":ra}},""size"":0})
        ra_count[ra] = res['hits']['total']
    
    # Sort the dictionary by count
    sorted_ra_count = {k: v for k, v in sorted(ra_"
11460,"{
    ""query"": {
        ""bool"": {
            ""must"": [
                {
                    ""match"": {
                        ""VAX_NAME"": ""INFLUENZA (SEASONAL) (FLUZONE QUADRIVALENT)""
                    }
                }
            ]
        }
    },
    ""_source"": [""RECVDATE"", ""STATE"", ""AGE_YRS"", ""VAERS_ID"", ""SEX"", ""SYMPTOM_TEXT"", ""DIED"", ""ER_VISIT"", ""L_THREAT"", ""HOSPITAL"", ""HOSPDAYS"", ""DISABLE"", ""VAX_DATE"", ""LAB_DATA"", ""OTHER_MEDS"", ""CUR_ILL"", ""HISTORY"", ""PRIOR_VAX"", ""TODAYS_DATE"", ""OFC_VISIT"", ""VAX_TYPE"", ""VAX_MANU"", ""VAX_LOT"", ""VAX_DOSE_SERIES"", """
11467,"{
    ""query"": {
        ""bool"": {
            ""must"": [
                {
                    ""match"": {
                        ""VAX_NAME"": ""INFLUENZA (SEASONAL) (FLUBLOK)""
                    }
                }
            ]
        }
    },
    ""_source"": [""RECVDATE"", ""STATE"", ""AGE_YRS"", ""VAERS_ID"", ""SEX"", ""SYMPTOM_TEXT"", ""DIED"", ""ER_VISIT"", ""L_THREAT"", ""HOSPITAL"", ""HOSPDAYS"", ""DISABLE"", ""VAX_DATE"", ""LAB_DATA"", ""OTHER_MEDS"", ""CUR_ILL"", ""HISTORY"", ""PRIOR_VAX"", ""TODAYS_DATE"", ""OFC_VISIT"", ""VAX_TYPE"", ""VAX_MANU"", ""VAX_LOT"", ""VAX_DOSE_SERIES"", ""VAX_NAME"
11478,"{
    ""query"": {
        ""bool"": {
            ""must"": [
                {
                    ""match"": {
                        ""VAX_NAME"": ""INFLUENZA (SEASONAL) (FLUZONE HIGH-DOSE QUADRIVALENT)""
                    }
                }
            ]
        }
    },
    ""_source"": [""RECVDATE"", ""STATE"", ""AGE_YRS"", ""VAERS_ID"", ""SEX"", ""SYMPTOM_TEXT"", ""DIED"", ""ER_VISIT"", ""L_THREAT"", ""HOSPITAL"", ""HOSPDAYS"", ""DISABLE"", ""VAX_DATE"", ""LAB_DATA"", ""OTHER_MEDS"", ""CUR_ILL"", ""HISTORY"", ""PRIOR_VAX"", ""TODAYS_DATE"", ""OFC_VISIT"", ""VAX_TYPE"", ""VAX_MANU"", ""VAX_LOT"", ""VAX_DOSE_"
11487,"{
    ""query"": {
        ""bool"": {
            ""must"": [
                {
                    ""match"": {
                        ""VAX_NAME"": ""<NAME>""
                    }
                },
                {
                    ""match"": {
                        ""VAX_NAME"": ""TETANUS""
                    }
                },
                {
                    ""match"": {
                        ""VAX_NAME"": ""DIPHTHERIA""
                    }
                }
            ]
        }
    }
}
'''

def get_vax_name(text):
    if text == 'Tetanus':
        return ['Tetanus', 'Diphtheria']
    elif text == 'Pneumococcal':
        return ['Pneumococcal', 'Poliomyelitis']
    else:
        return []


def generate_elasticsearch_query(field_name, condition_value):
    # print('condition_value:', condition_value)
    if field_name in"
115,"{
    ""query"": {
        ""bool"": {
            ""must"": [
                {""match"": {""RECVDATE"": ""01/19/2022""}}
            ]
        }
    },
    ""_source"": [""STATE"", ""AGE_YRS"", ""VAERS_ID"", ""SEX"", ""SYMPTOM_TEXT"", ""DIED"", ""ER_VISIT"", ""L_THREAT"", ""HOSPITAL"", ""HOSPDAYS"", ""DISABLE"", ""VAX_DATE"", ""LAB_DATA"", ""OTHER_MEDS"", ""CUR_ILL"", ""HISTORY"", ""PRIOR_VAX"", ""TODAYS_DATE"", ""OFC_VISIT"", ""VAX_TYPE"", ""VAX_MANU"", ""VAX_LOT"", ""VAX_DOSE_SERIES"", ""VAX_NAME"", ""ALLERGIES""]
}
""""""

def get_es_client"
11542,"{
    ""query"": {
        ""bool"": {
            ""must"": [
                {""match"": {""SYMPTOM_TEXT"": ""DTAP""}},
                {""match"": {""SYMPTOM_TEXT"": ""IPV""}}
            ]
        }
    },
    ""_source"": [""RECVDATE"", ""STATE"", ""AGE_YRS"", ""VAERS_ID"", ""SEX"", ""SYMPTOM_TEXT"", ""DIED"", ""ER_VISIT"", ""L_THREAT"", ""HOSPITAL"", ""HOSPDAYS"", ""DISABLE"", ""VAX_DATE"", ""LAB_DATA"", ""OTHER_MEDS"", ""CUR_ILL"", ""HISTORY"", ""PRIOR_VAX"", ""TODAYS_DATE"", ""OFC_VISIT"", ""VAX_TYPE"", ""VAX_MANU"", ""VAX_LOT"", ""VAX_DOSE_SERIES"", ""VAX_NAME""]
}

Prompt"
11543,"{
    ""query"": {
        ""bool"": {
            ""must"": [
                {
                    ""match"": {
                        ""SYMPTOM_TEXT"": ""PNEUMO""
                    }
                },
                {
                    ""match"": {
                        ""DIED"": ""Y""
                    }
                }
            ]
        }
    }
}
'''

def get_es_client():
    es = None
    try:
        # Connect to local elasticsearch instance
        es = Elasticsearch([{'host': 'localhost', 'port': 9200}])

        if not es.ping():
            raise ConnectionError('Elasticsearch service is down!')

    except Exception as e:
        print(e)
        sys.exit()
    
    return es


def search_by_symptom(es):
    '''
    This function searches for all patients that have a particular symptom in their clinical notes. 
    The user will be prompted to enter the symptom they are looking for."
